tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4654,765,748.779,963.0135,-0.011155929,1.0881954,-6.8659234,6.866455e-07,6.951623916625977,-0.0001837580989608221,-2.9802320751362366e-06,-1.4069622518006935,0.4857521375020346,0.01015071051703675,0.0
4655,765,748.83374,962.67065,-0.011155891,1.0806972,-6.8671374,-2.2125244e-06,6.951653480529785,-0.00017789912830800246,-2.9802320751362366e-06,-1.4084814520445292,0.48575065930684413,0.009140767699978918,0.0
4656,765,748.88824,962.3271,-0.011155815,1.0747907,-6.8680897,-1.0156631e-06,6.951678276062012,-0.00016298545871284937,-2.9802320751362366e-06,-1.4098886663645271,0.4857494195302328,0.008232144576015728,0.0
4657,766,748.9426,961.9834,-0.011155891,1.0697142,-6.868902,-1.0728836e-06,6.951697826385498,-0.0001464738436997128,-3.099441358141686e-06,-1.411169380532746,0.48574844201405853,0.01945118391157287,0.0
4658,766,748.99554,961.63983,-0.0111557385,1.0259917,-6.875201,-1.0967254e-06,6.951334476470947,-0.00021784656091383635,-2.622604226119888e-06,-1.4130395854082543,0.48576660950978606,0.01858378246597977,0.0
4659,766,749.0471,961.2962,-0.011155471,1.0027741,-6.878612,-1.988411e-06,6.951320648193359,-0.0002759035214414997,-2.3841856601089895e-06,-1.4154390935504158,0.48576730092366543,0.017059899219662868,0.0
4660,766,749.0979,960.95264,-0.011155433,0.98813796,-6.8807817,-1.8024444e-06,6.951372146606445,-0.0002865561658018167,-2.3841856601089895e-06,-1.4179007865040305,0.4857647260030111,0.015426905716544068,0.0
4661,766,749.148,960.6091,-0.011155548,0.97739345,-6.8823724,-8.010864e-07,6.951427936553955,-0.00027110981522471175,-2.3841856601089895e-06,-1.4202359793058663,0.48576193650563565,0.013882517009815926,0.0
4662,766,749.1975,960.26495,-0.0111557385,0.9686247,-6.883659,-2.632141e-06,6.951474189758301,-0.00024607610097796695,-2.503394943114439e-06,-1.4223810224058708,0.4857596238454184,0.012473899146227187,0.0
4663,767,749.24677,959.9206,-0.0111557,0.9610558,-6.884759,-1.7309188e-06,6.951513290405273,-0.00021997710604054508,-2.622604226119888e-06,-1.42432606210801,0.48575766881306975,0.015284257036250649,0.0
4664,767,749.295,959.5762,-0.011155777,0.9410213,-6.8874784,-3.3998488e-06,6.951466083526611,-0.00022530344447534888,-2.622604226119888e-06,-1.4263218350289155,0.48576002915700284,0.013955229294737349,0.0
4665,767,749.34265,959.23175,-0.011155815,0.928995,-6.8891325,-6.580353e-07,6.9514875411987305,-0.0002269013248747511,-2.622604226119888e-06,-1.4283504979892834,0.4857589562733969,0.012569362374645808,0.0
